🇨🇳央视频道,#genre#
民视新闻台,p5p://fccs.123178.top:9906/61494a92000be20d0d642b3f9739874e
年代MUCH,p5p://fccs.123178.top:9906/60449ce00006c4040217af361b6c5a1a.ts
年代新闻台,mitv://ns2.hellotvvod.com:9906/a412a974b1c24427ba506b9fcd95d77b
年代新闻台,p5p://fccs.123178.top:9906/618894540002fa6c0186e66d066b3e56
霹雳台湾台,mitv://ns2.hellotvvod.com:9906/85d6caf44ce4449e8600dc86d1c7be21
人间卫视,mitv://ns2.hellotvvod.com:9906/eec8f95a22de4a0ea2907a53ad0e62d2
人间卫视,p5p://fccs.123178.top:9906/60463f7d000802da087ae4d0305dfcaf.ts
三立iNEWS,mitv://ns2.hellotvvod.com:9906/49035f1ad8b84fa7822c0ff660d89f09
三立财经台,p5p://fccs.123178.top:9906/604496f8000b3b7b02009e1b5871dd53.ts
三立都会台,mitv://ns2.hellotvvod.com:9906/24f879b52a0d45d886005e8acdd9a8ab
三立都会台,p5p://fccs.123178.top:9906/60435aa10002e65e070cd311539826d8.ts
三立台湾台,mitv://ns2.hellotvvod.com:9906/ba70eb94fd0e4b2aae6fb9ece2203391
三立台湾台,p5p://fccs.123178.top:9906/60435a1000013bcc070a9c3b0ad870c7.ts
三立新闻台,mitv://ns2.hellotvvod.com:9906/3fc8adf766954da4bc9908ecb81184bc
三立新闻台,p5p://fccs.123178.top:9906/61494b62000a82d50d67576561464ccf
生命电视台,p5p://fccs.123178.top:9906/60463d9a0001f1630873848a76accc36.ts
台视,mitv://ns2.hellotvvod.com:9906/0cde14d20638479189443549d1b1005f
台视,p5p://fccs.123178.top:9906/615cf10c0001987d0c5dbb55bf9bd6ed
台视,rtmp://59.124.75.138/sat/tv071
台视,rtmp://59.124.75.157:1935/sat/tv071
台视财经台,p5p://fccs.123178.top:9906/615cf1970005cb4c0c5fdb60d7e44abc
台视新闻台,p5p://fccs.123178.top:9906/615cf168000ad47e0c5f2512951989aa
台视综合台,p5p://fccs.123178.top:9906/615cf1d90008f3590c60ddff48ad15c3
探索频道台,mitv://ns2.hellotvvod.com:9906/9c0a057219044213ac643c8a8e5d50c0
纬来电影台,mitv://ns2.hellotvvod.com:9906/67d49ff2fc594674a3969022f0c55ded
纬来电影台,p5p://fccs.123178.top:9906/614959e10009f39d0d9ff75817774dbe
纬来精彩台,p5p://fccs.123178.top:9906/6044a30800006812022fb9d6202c684d.ts
纬来日本台,mitv://ns2.hellotvvod.com:9906/f89c51e091594bb1bcce0ba7b3e17973
纬来日本台,p5p://fccs.123178.top:9906/6044a02c000bf3c30224916a373cdb2c.ts
纬来体育台,mitv://ns2.hellotvvod.com:9906/cd64bcebb70d4b489bf734c5b3369002
纬来体育台,p5p://fccs.123178.top:9906/617505470005c9df02c8c6600f64eca5
纬来戏剧台,mitv://ns2.hellotvvod.com:9906/c4d3341645874d9fab6329a7f83f5121
纬来戏剧台,p5p://fccs.123178.top:9906/6044a124000716e6022858ec2ddd7840.ts
纬来育乐台,mitv://ns2.hellotvvod.com:9906/ed2847f9731a48e19afc2ba479a73939
纬来育乐台,p5p://fccs.123178.top:9906/6044a24900005a2c022ccfba89cc1d77.ts
纬来综合台,mitv://ns2.hellotvvod.com:9906/30dab7cccf3842838ef7edfdabcf57c2
纬来综合台,p5p://fccs.123178.top:9906/614954e8000aa2000d8c8add3b487c6c
卫视电影台,mitv://ns2.hellotvvod.com:9906/e7682ac33dfd41fc8f028f1652b6117f
卫视电影台,p5p://fccs.123178.top:9906/607318ce000ef9a107a827d158704e10.ts
卫视中文台,p5p://fccs.123178.top:9906/6045bbb2000922ef0678142229e89274.ts
星空卫视,p5p://fccs.123178.top:9906/60463ee9000522e20878a1f4688ea89f.ts
星空卫视,p5p://fccs.123178.top:9906/60eda96d000783c911d47fc0406d599e
壹电视新闻台,mitv://ns2.hellotvvod.com:9906/c111818e11e8420aaad164543387473c
壹电视综合台,tvbus://3p3whpbQRZ9ATUezddN9tPF81BdQn5e4t8ebAFtvBQBXNfijAj
壹电影,p5p://fccs.123178.top:9906/60434a87000b209606cdef9cee9a8dfe.ts
壹新闻,http://iptv2.phoves.com.cn/mytv/mytv.php?id=31&t=1633129423&sign=204e76a8f11f28e92a3e201a49dd7516
壹新闻,p5p://fccs.123178.top:9906/61494a29000d70560d62917d35be0fae
原民台,p5p://fccs.123178.top:9906/615cf0df00077fe20c5d0d102000e0a2
原住民电视台,mitv://ns2.hellotvvod.com:9906/aa08defb0c824c2286623855624a0e07
智林体育台,mitv://ns2.hellotvvod.com:9906/8b30925a0d704bcd8286add181bafdb9
中视,mitv://ns2.hellotvvod.com:9906/21fe3c316a13445a8a5b1f4afd39a5b1
中视,p5p://fccs.123178.top:9906/615cee84000470af0c53d8d0e6dede6c
中视,rtmp://59.124.75.138/sat/tv091
中视经典台,p5p://fccs.123178.top:9906/615ceee60007b48e0c555876520737b3
中视精彩台,p5p://fccs.123178.top:9906/615cef2b000a183f0c56669a25583e1d
中视新闻台,p5p://fccs.123178.top:9906/615ceea900061b6e0c5469c546672e4d
中天新闻台,mitv://ns2.hellotvvod.com:9906/f2b61bbfc05e47f8916dcd2513b3a0f5
中天新闻台,p5p://fccs.123178.top:9906/6174fe8b000be03302ae798f40145c4c
中天亚洲台,mitv://ns2.hellotvvod.com:9906/1c191cbfb24547d7be6f91d352266efa
中天亚洲台,p5p://fccs.123178.top:9906/60449a27000cf419020d0e24d4fdafd9.ts
中天娱乐台,mitv://ns2.hellotvvod.com:9906/c23914b1e52c44a9b665e51f535d5b37
中天娱乐台,p5p://fccs.123178.top:9906/61495250000bf9d20d82697552901d6f
中天综合台,mitv://ns2.hellotvvod.com:9906/a23f89fde21341f3b172046c02ad688c
中天综合台,p5p://fccs.123178.top:9906/61494cc7000ea4840d6ccafbef48fe11

🇭🇰香港频道,#genre#
HKC 18台,http://link.sczhgx.com:14819/hls/39/index.m3u8
HKC 18台,mitv://ns2.hellotvvod.com:9906/36976aef6f4f4ab2aad06b8ece5aac54
HKC 18台,p5p://fccs.123178.top:9906/615cf3b20004e4390c68149d25db8dc8
HKC 603台,mitv://ns2.hellotvvod.com:9906/bc32fd90af7d4f4aaa3bd451d9199153
HKC 603台,p5p://fccs.123178.top:9906/60ed1cd4000297a20faf48d5542663e4
HKC财经台,mitv://ns2.hellotvvod.com:9906/94ecdbe381c54b58bcca74b7b88047a2
HKC财经台,p5p://fccs.123178.top:9906/615cf3de000200420c68bfc0bce964e3
HKC电影台,http://link.sczhgx.com:14819/hls/40/index.m3u8
HKC电影台,mitv://ns2.hellotvvod.com:9906/6d83197a57a94c41848d3945e38a8607
HKC体育台,http://link.sczhgx.com:14819/hls/35/index.m3u8
HKC新闻台,http://link.sczhgx.com:14819/hls/33/index.m3u8
HKC新闻台,mitv://ns2.hellotvvod.com:9906/a8429ecad2e446e18c362b031e3d32bf
HKC新闻台,mitv://ns2.hellotvvod.com:9906/eede001be16e4991843619bb8af3f840
HKC新闻台,p5p://fccs.123178.top:9906/60ed1721000502290f99063cfc1e9344
HKC娱乐台,mitv://ns2.hellotvvod.com:9906/a17643cfcae6400d8770e4b89958b706
HKC娱乐台,p5p://fccs.123178.top:9906/615cf4490001e8c00c6a61b288746e22
now新闻台,mitv://ns2.hellotvvod.com:9906/f228f98bc84245ce9b4870364b82b6da
now直播台,mitv://ns2.hellotvvod.com:9906/185dbf64ed284733a132ae9ec355f263
TVB翡翠台,http://116.199.5.51:8114/00000000/2e368e04c76446bc9d30ca7a9f934dae/index.m3u8?Fsv_cid=1034&Fsv_chan_hls_se_idx=188&Fsv_ctype=LIVES&version=9&Fsv_rate_id=1&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=7f88be5fb6fd426494f6aa240f1dc7a9&Provider_id=0000000
TVB翡翠台,http://116.199.5.51:8114/00000000/2e368e04c76446bc9d30ca7a9f934dae/index.m3u8?Fsv_cid=1034&Fsv_chan_hls_se_idx=188&Fsv_ctype=LIVES&version=9&Fsv_rate_id=1&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=7f88be5fb6fd426494f6aa240f1dc7a9&Provider_id=00000000&Fsv_filetype=1&Fsv_ShiftEnable=0&Fsv_SV_PARAM1=0&Fsv_ShiftTsp=240&Fsv_CMSID=00000000&AuthInfo=P2ZSH2gNMZ8aiVfV%2BjCYczoGsAYoDo4KY5I3eHfJhGTKdSzgLwCHoSet9it9fXrMLwehJxh9gmO%2F%0AOFrWyxI%2BtteLTJnZKT7Lg8BRYQNXMQU%3D%0A
TVB翡翠台,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv
TVB翡翠台,http://116.199.5.51:8114/index.m3u8?Fsv_chan_hls_se_idx=188&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
TVB翡翠台,http://iptv2.phoves.com.cn/mytv/mytv.php?id=1&t=1633129423&sign=204e76a8f11f28e92a3e201a49dd7516
TVB翡翠台,mitv://ns2.hellotvvod.com:9906/279032f76ae6465d9f6aff532770787f
TVB翡翠台,mitv://ns2.hellotvvod.com:9906/9e2a8fd74a5242f3b2e2621cb384ec84
TVB翡翠台,p5p://fccs.123178.top:9906/615ae0360009eda6044bf987e8d620d7
TVB经典台,mitv://ns2.hellotvvod.com:9906/1c0d8aefa5cd4d009cecff61ebc3e18b
TVB明珠台,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_
TVB明珠台,http://iptv2.phoves.com.cn/mytv/mytv.php?id=54&t=1633129423&sign=204e76a8f11f28e92a3e201a49dd7516
TVB明珠台,mitv://ns2.hellotvvod.com:9906/7a62960513a04dc18339caabbf644cd9
TVB明珠台,p5p://fccs.123178.top:9906/615ae1300007f909044fc997428426ad
TVB星河台,mitv://ns2.hellotvvod.com:9906/5f99a3cfce824f6da2fd0c3b6797428a
TVB娱乐新闻台,mitv://ns2.hellotvvod.com:9906/f500497b96b1458a8f9f5da38c6e02d7
爆谷台,mitv://ns2.hellotvvod.com:9906/1d7e379fa2f04936b9d2dce207efb097
点掌财经台,http://cclive.aniu.tv/live/anzb.m3u8
点掌财经台,http://cclive2.aniu.tv/live/anzb.m3u8
凤凰电影台,mitv://ns2.hellotvvod.com:9906/06553799649b45619f5c5ff5467abe0e
凤凰香港台,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8
凤凰香港台,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8?icpid=88888888&from=0&hms_devid=3804
凤凰香港台,mitv://ns2.hellotvvod.com:9906/1e2d62497f71486cb6f1d6bbe1bbdb4f
凤凰香港台,p5p://fccs.123178.top:9906/604355eb000c9c6806fa6e9daf90ff12.ts
凤凰中文台,http://117.169.124.43:6610/ysten-businessmobile/live/fhchinese/index.m3u8
凤凰中文台,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221228057/index.m3u8
凤凰中文台,mitv://ns2.hellotvvod.com:9906/1cca583ce33142c9840bcf53b030e47c
凤凰中文台,p5p://fccs.123178.top:9906/604355380000ff4606f7b06cbafec3a5.ts
凤凰资讯台,http://117.169.124.43:6610/ysten-businessmobile/live/fhzixun/index.m3u8
凤凰资讯台,http://223.110.235.13/ott.js.chinamobile.com/PLTV/3/224/3221228098/index.m3u8
凤凰资讯台,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8
凤凰资讯台,mitv://ns2.hellotvvod.com:9906/c94bbe8b3f9044eaa6ef8a2aaba873d4
凤凰资讯台,mitv://ns2.hellotvvod.com:9906/c94bbe8b3f9044eaa6ef8a2aaba873d4
凤凰资讯台,p5p://fccs.123178.top:9906/604354a700001c2706f579cae17a48f1.ts
港台电视31,mitv://ns2.hellotvvod.com:9906/26306a6246814adbaec622fd114432ec
港台电视32,mitv://ns2.hellotvvod.com:9906/dcd3e6336bec46168a990c3331cb8579
互动新闻台,p5p://fccs.123178.top:9906/615adefa000969a80447270684f41d26
无线财经台,mitv://ns2.hellotvvod.com:9906/790b3d24875349d8b3118357cb9a5124
无线新闻台,http://iptv2.phoves.com.cn/mytv/mytv.php?id=4&t=1633129423&sign=204e76a8f11f28e92a3e201a49dd7516
无线新闻台,mitv://ns2.hellotvvod.com:9906/92b7235ae2a54766a2acb97e5f7a64ef
无线新闻台,mitv://ns2.hellotvvod.com:9906/977fac4b93af4ee0a190f38217d79e51
香港C+ ,http://gslbmeiah.cdn.hk.chinamobile.com/livehls/MOB-U1-NO/03.m3u8 
香港开电视,http://iptv2.phoves.com.cn/mytv/mytv.php?id=56&t=1633129423&sign=204e76a8f11f28e92a3e201a49dd7516
香港开电视,http://v3948069e.live.126.net/live/ehxdcued02570081/56.flv
香港开电视,mitv://ns2.hellotvvod.com:9906/ae5366f93aa942ddb49b19c9492f5d72
香港卫视文旅,https://myun-hw-s3.myun.tv/melj80jz/lxx27bol/1551285536499984128.m3u8
阳光卫视台,mitv://ns2.hellotvvod.com:9906/ff6e07bcb19740c4b360e3fa958a5f2c

🇲🇴澳门频道,#genre#
澳门3,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳门macau,http://124.238.99.44:808/hls/357/index.m3u8
澳门-MACAU,mitv://ns2.hellotvvod.com:9906/ba43211992f348d6a8b07f1edb894c9b
澳门莲花台,mitv://ns2.hellotvvod.com:9906/5a534ef41b9647c9aad8facdb5525a2a
澳门莲花台,p5p://fccs.123178.top:9906/613192f10005f0f11859aeaf78bfd050
澳门莲花卫视,http://nettvpro.live/hls/lotustv.php
澳视澳门,http://103.233.191.133:1935/ch1/ch1.live/playlist.m3u8
澳视澳门,http://103.233.191.134:1935/ch1/ch1.live/playlist.m3u8
澳视葡文,http://103.233.191.132:1935/ch2/ch2.live/playlist.m3u8
澳视葡文,http://103.233.191.133:1935/ch2/ch2.live/playlist.m3u8
澳视葡文,http://103.233.191.134:1935/ch2/ch2.live/playlist.m3u8
澳视葡文,http://61.244.22.4/ch2/ch2.live/chunklist_w1632175875.m3u8
澳视葡文,http://61.244.22.4/ch2/ch2.live/index.m3u8
澳视葡文,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
澳视葡文,http://61.244.22.5/ch2/ch2.live/chunklist_w1632175875.m3u8
澳视体育,http://103.233.191.132:1935/ch4/sport_ch4.live/playlist.m3u8
澳视体育,http://103.233.191.133:1935/ch4/sport_ch4.live/playlist.m3u8
澳视体育,http://103.233.191.134:1935/ch4/sport_ch4.live/playlist.m3u8
澳视卫星,http://103.233.191.132:1935/ch3/ch3.live/playlist.m3u8
澳视卫星,http://103.233.191.133:1935/ch3/ch3.live/playlist.m3u8
澳视卫星,http://103.233.191.134:1935/ch3/ch3.live/playlist.m3u8
澳视卫星,http://61.244.22.4/ch3/ch3.live/index.m3u8
澳视信息,http://103.233.191.133:1935/ch5/info_ch5.live/playlist.m3u8
澳视信息,http://103.233.191.134:1935/ch5/info_ch5.live/playlist.m3u8
澳视综艺,http://103.233.191.132:1935/ch6/hd_ch6.live/playlist.m3u8
澳视综艺,http://103.233.191.133:1935/ch6/hd_ch6.live/playlist.m3u8
澳视综艺,http://103.233.191.134:1935/ch6/hd_ch6.live/playlist.m3u8
澳亚卫视,http://116.199.5.52:8114/index.m3u8?FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8&Fsv_chan_hls_se_idx=192
澳亚卫视,http://124.238.99.44:808/hls/360/index.m3u8
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/1024/live.m3u8
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/a/live.m3u8
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/live.m3u8
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/live.m3u8
创世电视,https://cdn.deepcore.online/hlsme/ctv_hk.m3u8
创世电视,https://cdn.deepcore.online/hlsme/ctv_hk_1080.m3u8
点掌财经,http://cclive.aniu.tv/live/anzb.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8

🇹🇼油管代理,#genre#
TVBS新闻,http://seb.sason.top/sc/tvbsxw_fhd.m3u8
东森财经新闻台,http://seb.sason.top/sc/dscjxw_fhd.m3u8
东森新闻,http://seb.sason.top/sc/dsxw_fhd.m3u8
华视新闻,http://seb.sason.top/sc/hsxw_fhd.m3u8
华视新闻,http://seb.sason.top/sc/hsxw_fhd.m3u8
华视新闻信息 HD,http://seb.sason.top/sc/hsxw_fhd.m3u8
寰宇新闻台,http://seb.sason.top/sc/hyxw.m3u8
民视,http://seb.sason.top/ptv/ftv.php?id=ms
民视第一台,http://seb.sason.top/ptv/ftv.php?id=dy
民视旅游台,http://seb.sason.top/ptv/ftv.php?id=ly
民视台湾台,http://seb.sason.top/ptv/ftv.php?id=tw
民视新闻,http://6.mms.vlog.xuite.net/hls/ftvtv/index.m3u8
民视新闻台,http://210.61.56.23/hls/ftvtv/index.m3u8
民视新闻台,http://seb.sason.top/sc/msxw_fhd.m3u8
民视影剧台,http://seb.sason.top/ptv/ftv.php?id=yj
民视综艺台,http://seb.sason.top/ptv/ftv.php?id=zy
三立iNews新闻,http://seb.sason.top/sc/slinews_fhd.m3u8
三立Live新闻,http://seb.sason.top/sc/sllive_fhd.m3u8
台视新闻,http://seb.sason.top/sc/tsxw_fhd.m3u8
壹新闻,http://stream.nexttv.com.tw/n001/hd/live.m3u8
壹新闻,http://stream.nexttv.com.tw/n001/playlist.m3u8
中视新闻,http://seb.sason.top/sc/zsxw_fhd.m3u8
中天新闻,http://seb.sason.top/sc/ztxw_fhd.m3u8
